wikipedia_id,MovieName,MovieYear,MovieBoxOffice,MovieRuntime,MovieLanguage,MovieCountries,MovieGenre,BookAuthor,BookTitle,BookStartYear,BookEndYear,BookDescription,BookRating,BookRatingNb,BookLanguage,MovieRating,MovieRatingNb
6734914,The Haunted Palace,1963,,85.0,English Language,United States of America,"Horror, Supernatural, Gothic Film, Drama, Haunted House Film, Film adaptation, Costume Horror", H. P. Lovecraft,The Case of Charles Dexter Ward,1941,1941,,4.18,14761,eng,6.7,8888
950929,The Haunting,1963,,112.0,English Language,"United States of America, United Kingdom","Drama, Horror, Psychological horror",Shirley Jackson,The Haunting of Hill House,1959,1959,,3.84,142122,eng,7.4,43609
161880,Hud,1963,,112.0,English Language,United States of America,"Action/Adventure, Western, Drama, Film adaptation",Larry McMurtry,"Horseman, Pass By",1961,1961,,3.93,2850,,7.8,24483
22591470,The Incredible Journey,1963,,80.0,English Language,"United States of America, Canada","Family Film, Adventure",Sheila Burnford,The Incredible Journey,1961,1961,"3 Hours and 7 Minutes<br /><br />Instinct told them that the way home lay to the west. And so the doughty young Labrador retriever, the roguish bull terrier and the indomitable Siamese set out through the Canadian wilderness. Separately, they would soon have died. But, together, the three house pets faced starvation, exposure, and wild forest animals to make their way home to the family they love. <i>The Incredible Journey</i> is one of the great children's stories of all time--and has been popular ever since its debut in 1961.<br /><br /><br /><i>From the Hardcover edition.</i>",4.17,47613,eng,7.0,5387
7696753,Lord of the Flies,1963,,90.0,English Language,United Kingdom,"Drama, Adventure, Dystopia, Film adaptation",William Golding,Lord of the Flies,1954,1954,,3.68,2162549,eng,6.9,20856
12127900,Miracle of the White Stallions,1963,,118.0,English Language,United States of America,"Family Drama, Adventure, Animal Picture, Drama, War film, Family Film",Alois Podhajsky,The White Stallions of Vienna,1963,1963,,,,,6.5,833
3705395,Murder at the Gallop,1963,,81.0,"English Language, German Language",United Kingdom,"Crime Fiction, Thriller, Detective fiction, Detective, Black-and-white, Mystery, Comedy, Film adaptation, Whodunit",Agatha Christie,After the Funeral,1953,1953,,3.87,24264,eng,7.2,7023
20379620,The Running Man,1963,,103.0,English Language,United Kingdom,"Crime Fiction, Drama", Shelley Smith,The Ballad of the Running Man,1961,1961,,,,,6.5,1995
2951117,Savage Sam,1963,,,,United States of America,"Animal Picture, Drama, Adventure",Fred Gipson,Old Yeller,1956,1956,"<p>When a novel like Huckleberry Finn, or The Yearling, comes along it defies customary adjectives because of the intensity of the respouse it evokes in the reader. Such a book, we submit, is Old Yeller; to read this eloquently simple story of a boy and his dog in the Texas hill country is an unforgettable and deeply moving experience.</p><p>The big, ugly, yellow dog showed up out of nowhere one night and stole a whole side of hanging pork, and when Travis went for him the next morning that dog started yelling like a baby before he was touched. Then he got into the spring water with five-year-old Arliss, Travis took an easy hate to Old Yeller, as they started to call him; in fact, he would have driven him off or killed him if it hadn't been for brother Arliss' loud and violent protests, So Yeller stayed, and Travis soon found he couldn't have got along without him.</p><p>Pa and Ma and Travis and Arliss lived on Birdsong Creek in the Texas hill country. It wasn't an easy life, but they had a snug cabin that Pa had built himself, and they had their own hogs and their own cattle, and they grew most of what else they needed. The only thing they and the rest of the settlers lacked that year in the late 1860's was cash, so the men decided to get together and drive all the cattle up to the new market in Abilene, Kansas, more than six hundred miles away.</p><p>Travis was only fourteen, but he was proud of his new role as man of the family and determined to live up to his responsibility. It was hard work, too, plowing until his legs ached, chopping wood until his hands were raw and his head was spinning, weeding the garden in the hot sun, toting the heavy buckets tip from the spring, and trying to keep his mischievous little brother in line.</p><p>But there were pleasant moments, too: his Ma treating him like a man, and deer hunting in the early-morning stillness, and hot summer nights out in the corn patch under the stars with Old Yeller, trying to keep the coons and skunks out of the winter food supply. And there was plenty of excitement, like the fight between the two bulls, and the time Arliss nearly got mauled by the bear, and trying to catch and mark the new hogs. Here the suspense and excitement reach a peak, only to be topped a few pages later when the crazy-sick loafer wolf goes for Ma. Both times it is Yeller who saves them, only the second time it is not lucky for Yeller, as Travis comes to find out. And in finding out, Travis learns just how much he has come to love that big ugly dog, and he learns something about the pain of life, too.</p><p>Old Yeller is a story that will be read and treasured by many thousands for years to come. In a shorter form, this has appeared as a three-part serial in Collier's.</p>",4.09,83731,eng,6.0,1204
3054601,Summer Magic,1963,,110.0,English Language,United States of America,"Family Film, Drama, Adventure, Children's/Family",Kate Douglas Wiggin,Mother Carey's Chickens,1911,1911,This is a pre-1923 historical reproduction that was curated for quality. Quality assurance was conducted on each of these books in an attempt to remove books with imperfections introduced by the digitization process. Though we have made best efforts - the books may have occasional errors that do not impede the reading experience. We believe this work is culturally important and have elected to bring the book back into print as part of our continuing commitment to the preservation of printed works worldwide.,4.18,435,,6.9,2806
3650653,The Sword in the Stone,1963,12000000.0,79.0,English Language,United States of America,"Coming of age, Adventure, Children's/Family, Costume drama, Historical fiction, Animation, Fantasy, Children's Fantasy, Drama, Sword and sorcery, Family Film, Mythological Fantasy, Sword and sorcery films",T. H. White,The Sword in the Stone,1938,1938,"One of the most inventive and charming retellings of the Arthurian legend, the first part of The Once and Future King. Through a series of adventures that involve being turned into animals, an encounter with a very hungry witch and a meeting with the real Robin Hood, Merlyn instructs Wart (Arthur) and his brother Sir Kay in the ways of the world, and broader wisdom too. One of them will need it ? the King has died leaving no heir, and a rightful one must be found by pulling a sword from an anvil resting on a stone?",3.9,23097,eng,7.1,108866
11089663,Tarzan's Three Challenges,1963,,92.0,English Language,United States of America,"Jungle Film, Action, Drama, Adventure",Edgar Rice Burroughs,Tarzan,1912-1965,1912-1965,,,,,5.6,606
5377926,The Three Stooges Go Around the World in a Daze,1963,,94.0,English Language,United States of America,"Comedy, Black-and-white, Slapstick",Jules Verne,Around the World in Eighty Days,1873,1873,,3.93,175298,eng,6.2,852
97732,Tom Jones,1963,11922000.0,121.0,English Language,"United States of America, United Kingdom","Romantic comedy, Adventure, Costume drama, Action/Adventure, British New Wave, Romance Film, Comedy",Henry Fielding,"The History of Tom Jones, a Foundling",1749,1749,,3.74,30845,eng,6.4,14572
2301060,7 Faces of Dr. Lao,1964,,103.0,English Language,United States of America,"Stop motion, Action/Adventure, Western, Fantasy, Comedy, Film adaptation, Drama",Charles G. Finney,The Circus of Dr. Lao,1935,1935,,3.83,1085,eng,7.1,5535
1888433,The Americanization of Emily,1964,,115.0,English Language,United States of America,"Romantic comedy, Black-and-white, Drama, Comedy, War film, Black comedy, Romance Film",William Bradford Huie,The Americanization of Emily,1959,1959,,,,,7.3,5851
10879447,Les amitiés particulières,1964,,100.0,French Language,France,"LGBT, Drama",Roger Peyrefitte,Les amitiés particulières,1943,1943,"Les Amitiés Particulières est un roman écrit en 1943 par Roger Peyrefitte, paru chez Jean Vigneau en 1944, probablement son œuvre la plus connue aujourd'hui, pour laquelle il a remporté le prix Renaudot l'année suivante en raison de la guerre. Largement autobiographique, le roman traite d'une relation amoureuse entre deux garçons dans un pensionnat catholique et montre comment la volonté d'un prêtre de protéger un des jeunes garçons des « amitiés particulières » arrive à détruire et leur relation et les garçons.",4.21,194,fre,7.6,3113
18629672,"Angélique, Marquise des Anges",1964,,117.0,French Language,"France, Italy, West Germany","Romantic drama, Romance Film, Drama, World cinema","Anne Golon, Serge Golon",Angélique,1957-2012,1957-2012,,,,,6.7,3097
932864,Bande à part,1964,,95.0,"French Language, English Language",France,"Crime Fiction, Romantic drama, Drama, World cinema, Crime Drama",Dolores Hitchens,Fools' Gold,1958,1958,,,,,7.6,27634
8818806,Behold a Pale Horse,1964,,121.0,"English Language, Spanish Language",United States of America,"Film adaptation, Drama, Black-and-white, War film",Emeric Pressburger,Killing a Mouse on Sunday ,1961,1961,,,,,6.7,2347
20909648,The Carpetbaggers,1964,,150.0,English Language,United States of America,"Romance Film, Drama, Film à clef",Harold Robbins,The Carpetbaggers,1961,1961,"<p>A LEGENDARY MASTERPIECE A STORY OF MONEY AND POWER, </p><p>SEX AND DEATH</p><p>Jonas Cord coveted his father's fame, fortune, even his young, beautiful wife. When his father died, Jonas swore to possess them all. But Rina Marlow was the celebrated screen goddess no man could master. Her sizzling sensuality might inflame and enthrall millions, but her personal boudoir was no Hollywood fantasy. She consumed her lovers on the fiery rack of her burning desires.</p><p>Rina and Jonas took Hollywood, the airplane industry, America itself by storm. From New York to LA they brawled, lusted, and carved out an empire, blazoned in banner headlines and their enemies' blood—only to learn that money and power, revenge and renown were not enough. Too much would never be enough—not for Jonas Cord and the relentless Rina Marlowe. The higher they soared, the more their ambition demanded . . . the darker and deadlier their fiery passions grew.</p>",3.94,4287,,6.5,2574
15433209,A Distant Trumpet,1964,,117.0,English Language,United States of America,"Western, Drama, Cavalry Film",Paul Horgan,A Distant Trumpet,1951,1951,,4.21,112,,6.2,1136
35284698,Emil and the Detectives,1964,,92.0,English Language,United States of America,,Erich Kästner,Emil and the Detectives,1929,1929,,3.97,7544,eng,6.1,861
878670,First Men in the Moon,1964,,103.0,English Language,United Kingdom,Science Fiction,H. G. Wells,The First Men in the Moon,1901,1901,,3.69,12329,eng,6.5,6605
6322029,Goldfinger,1964,124900000.0,111.0,"Chinese language, English Language, Spanish Language",United Kingdom,"Action/Adventure, Thriller, Glamorized Spy Film, Action, Crime Fiction",Ian Fleming,Goldfinger,1959,1959,,3.8,19285,eng,7.7,206889
1416638,The Incredible Mr. Limpet,1964,,102.0,English Language,United States of America,"Animation, Drama, Comedy, Fantasy, Family Film, Fantasy Comedy",Theodore Pratt,Mr. Limpet,1942,1942,,,,,6.5,6149
1748912,The Killers,1964,,95.0,English Language,United States of America,"Thriller, Crime Fiction, Drama, Film noir, Mystery",Ernest Hemingway,The Killers ,1927,1927,,,,,7.0,9683
264851,Marnie,1964,7000000.0,130.0,English Language,United States of America,"Thriller, Melodrama, Psychological thriller, Mystery, Drama, Suspense, Film adaptation, Romance Film",Winston Graham,Marnie,1961,1961,,,,,7.1,55320
77856,Mary Poppins,1964,102272727.0,139.0,English Language,United States of America,"Children's/Family, Musical, Fantasy, Comedy, Drama, Family Film, Children's Fantasy",P. L. Travers,Mary Poppins,1934-1988,1934-1988,,4.03,110287,eng,7.8,190227
4781134,The Moon-Spinners,1964,,119.0,English Language,United States of America,"Mystery, Family Film, Family Drama, Drama, Adventure",Mary Stewart,The Moon-Spinners,1962,1962,"When beautiful Nicola Ferris chose the remote island of Crete for her vacation, all she desired was to experience the ancient and brooding land on her own.<br /><br />But one day her impulse led her on a little-used path into the foreboding White Mountains. And there she found a man in hiding -- for reasons he could not explain.<br /><br />Warned to stay away, Nicola was unable to obey. And before she realized what she had uncovered, she found herself thrust into the midst of an alarming plot in which she would become the prey . . . .<br /><br />""Here is magical writing . . . . A story of breathless excitement . . . seasoned with spirit and humor."" -- Los Angeles Times",4.04,7792,eng,6.5,3145
3745503,Murder Most Foul,1964,,90.0,"German Language, English Language",United Kingdom,"Thriller, Detective fiction, Detective, Mystery, Film adaptation, Crime Thriller, Whodunit",Agatha Christie,Mrs McGinty's Dead,1952,1952,,,,,7.1,6510
9897840,The Night of the Iguana,1964,,125.0,English Language,United States of America,"LGBT, Black-and-white, Drama, Film adaptation, Romantic drama, Romance Film",Tennessee Williams,The Night of the Iguana ,1948,1948,"At a shabby hotel in Mexico, c 1940, various American tourists, including a defrocked minister and a moody spinster, are unsettled, body and soul, by the bawdy broad who's running the joint. Sensual and poetic by the great Tennessee Williams.",3.86,4729,,7.6,13400
2723037,Nightmare,1964,,83.0,English Language,United Kingdom,"Thriller, Mystery, Horror, Psychological thriller",Cornell Woolrich,Nightmare,1942,1942,,,,,6.7,2656
14693181,Of Human Bondage,1964,,100.0,English Language,United Kingdom,"Drama, Black-and-white",W. Somerset Maugham,Of Human Bondage,1915,1915,,4.13,45518,,6.5,1142
1923292,The Pleasure Seekers,1964,,107.0,English Language,United States of America,"Romantic comedy, Romance Film, Musical, Comedy",John Hermes Secondari,Coins in the Fountain,1952,1952,,,,,5.6,793
1680070,Robinson Crusoe on Mars,1964,,110.0,English Language,United States of America,"Science Fiction, Drama, Adventure, Film adaptation",Daniel Defoe,Robinson Crusoe,1719,1719,,3.67,237505,eng,6.4,7279
856733,A Shot in the Dark,1964,,103.0,"English Language, Spanish Language","United States of America, United Kingdom","Parody, Family Film, Comedy, Slapstick",Frederick Nebel,No Hard Feelings ,1938,1938,,,,,7.3,31839
4009910,Taggart,1964,,65.0,English Language,United States of America,"Action/Adventure, Crime Fiction, Western, Action",Louis L'Amour,Taggart,1959,1959,"<i>Alternate Cover Edition can be found <a href=""https://www.goodreads.com/book/show/36068904-taggart"" rel=""nofollow"">here</a>. </i><br /><br /><p>Adam Stark had found gold. In the confusion of the mesas and canyons near Rockinstraw Mountain, Stark, his wife, Consuelo, and his sister, Miriam, were quietly working a rich vein while keeping their presence a secret from raiding Apaches. Worried that his wife might leave him, Stark wanted to make enough money to take her to San Francisco, where she could enjoy the style of life she craved.<br /><br />But when Taggart, a stranger on the run from a vicious bounty hunter, enters their camp, tensions soon mount. Consuelo, against all good judgment, cannot resist testing Taggart. Is he the man who can make her happy? Will he give her the life her husband cannot? With thousands of dollars of gold in his packsadles, the Apaches are now no longer Adam Stark’s only threat.</p>",3.91,2004,eng,5.8,418
2175294,A Tiger Walks,1964,,91.0,English Language,United States of America,"Family Film, Animal Picture, Drama", Ian Niall,A Tiger Walks,1960,1960,,,,,6.2,413
3947408,The Last Man on Earth,1964,,88.0,English Language,"United States of America, Italy","Science Fiction, Horror, Indie, Doomsday film, Black-and-white, Apocalyptic and post-apocalyptic fiction",Richard Matheson,I Am Legend,1954,1954,,4.07,88522,eng,6.7,22267
3683823,The World of Henry Orient,1964,,107.0,English Language,United States of America,"Romantic comedy, Comedy of manners, Comedy-drama, Drama, Comedy, Coming of age, Romance Film",Nora Johnson,The World of Henry Orient,1956,1956,"The story is immediately recognizable in its theme and setting, but it exists in what seems to be another time and another place. Nora Johnson's The World of Henry Orient, published in 1958, is an amusing, affectionate satire of the last days of innocence in the lives of two New York girls, Marian ""Gil"" Gilbert and Valerie ""Val"" Boyd. The boredom and impatience of adolescence are richly caught, even as they inspire crazy escapades that will eventually open up the world for these two bright but naive girls.<br />Val and Gil have become friends at an age when friendship is the most important thing. Boys have not entered the picture yet, but childhood has begun to recede and the world is beckoning them. The girls are growing up in comfortable upper-middle-class homes in Manhattan, which creates a special kind of tension and stress in their lives. They are just old enough to have some independence, to play at being grownups, with the city as their playground. At a Carnegie Hall concert, they see a pianist named Henry Orient, and they are immediately smitten with him -- not in the sexual sense, but moonstruck nonetheless. Henry Orient becomes the focus of their lives. They follow him around Manhattan, observing his routine, his ""world,"" unaware at first that they are observing the pianist bound up in a snarl of romantic liaisons. What happens to Val and Gil is what we now called ""bonding,"" the kind of friendship that smoothes the transition from innocence to worldliness, from the certainties of childhood to the infinite possibilities of adulthood.<br />Engaging and exuberant, The World of Henry Orient treats its heroines with affection and good humor. These are silly girls, it seems, doing little more than playing games, but a great deal goes on beneath the surface of their lives. Nora Johnson is sensitive to the delicate stresses that threaten the security adolescents have always known.",4.07,94,,6.6,3941
2571821,The Agony and the Ecstasy,1965,,138.0,"Latin Language, English Language",United States of America,"Christian film, Biography, Costume drama, Film adaptation, Epic, Period piece, Drama, Biopic [feature], Historical Epic, Biographical film",Irving Stone,The Agony and the Ecstasy,1961,1961,,4.07,76678,eng,7.2,8286
26188169,The Battle of the Villa Fiorita,1965,,111.0,English Language,United Kingdom,Drama,Rumer Godden,The Battle of the Villa Fiorita,1963,1963,"<b>Two English children travel to Italy to rescue their wayward mother from her lover and save their family in this <i>New York Times</i>–bestselling novel.</b><br />  <br /> The lives of the two Clavering children, Hugh and Caddie, have been abruptly upended by the bitter divorce of their parents, British Army colonel Darrell and the formerly solid, dependable Fanny. Their English country home has been abandoned in favor of a London flat, and the fate of their adored pony, Topaz, is in serious question. And it all began the day the internationally renowned movie director, Rob Quillet, came to their small village and stole Fanny’s heart.<br />  <br /> Now Fanny is gone, whisked off to the north of Italy by her famous filmmaker lover, leaving behind the jagged pieces of her broken family. While Hugh, at fourteen, understands the ways of the adult world better than his twelve-year-old sister, he is fiercely protective of stubborn, rebellious Caddie, who refuses to accept the situation or the hollow sympathy of grown-ups. So together they decide to take drastic action.<br />  <br /> Traveling alone across Europe, the siblings arrive at Quillet’s pastoral Italian villa overlooking Lake Garda, determined to do battle with the man responsible for the destruction of their family. There can be no peace until they are victorious—and victory will only be achieved when they bring their mother home.<br />  <br /> A novel that masterfully blends heart, wit, poignancy, and honesty with a breathtaking evocation of the lush Northern Italian countryside, Rumer Godden’s <i>The Battle of Villa Fiorita </i>is another unforgettable reading experience from the <i>New York Times</i>–bestselling author of <i>The River</i> and <i>In This House of Brede</i>.",3.89,529,,5.8,309
2245035,Brainstorm,1965,,114.0,English Language,United States of America,"Thriller, Drama, Film noir",Austregésilo Carrano Bueno,The Song of the Damned,2001,2001,,,,,6.6,884
161882,Cat Ballou,1965,20000000.0,96.0,English Language,United States of America,"Parody, Comedy Western, Musical, Musical comedy, Action/Adventure, Western, Drama, Comedy, Film adaptation", Roy Chanslor,The Ballad of Cat Ballou,1956,1956,,,,,6.7,16567
1949083,The Cincinnati Kid,1965,,100.0,English Language,United States of America,"Period piece, Drama, Film adaptation",Richard Jessup,The Cincinnati Kid,1964,1964,,,,,7.2,18681
3509709,Curse of the Fly,1965,,86.0,English Language,"United States of America, United Kingdom","Cult, Science Fiction, Horror",George Langelaan,The Fly ,1957,1957,,,,,5.1,2549
97758,Doctor Zhivago,1965,111721910.0,200.0,"Russian Language, English Language","United States of America, Italy","Roadshow theatrical release, Epic, Period piece, Drama, War film, Romantic drama, Romance Film",Boris Pasternak,Doctor Zhivago,1957,1957,"<br /><br />In the grand tradition of the epic novel, Boris Pasternak’s masterpiece brings to life the drama and immensity of the Russian Revolution through the story of the gifted physician-poet, Zhivago; the revolutionary, Strelnikov; and Lara, the passionate woman they both love. Caught up in the great events of politics and war that eventually destroy him and millions of others, Zhivago clings to the private world of family life and love, embodied especially in the magical Lara.<br /><br /> <br /><br />First published in Italy in 1957, <i>Doctor Zhivago </i>was not allowed to appear in the Soviet Union until 1987, twenty-seven years after the author’s death.<br /><br /> <br /><br />Translated by Manya Harari and Max Hayward<br /><br />(Book Jacket Status: Jacketed)<br /><br />",4.03,78132,en-US,7.9,83484
5667453,The Flight of the Phoenix,1965,,144.0,English Language,United States of America,"Disaster, Film adaptation, Drama, Adventure, Airplanes and airports",Elleston Trevor,The Flight of the Phoenix,1964,1964,,3.83,493,en-US,7.5,22885
17151699,The Glory Guys,1965,,112.0,English Language,United States of America,"Western, Romance Film", Hoffman Birney,The Dice of God,1962,1962,,,,,6.1,1067
265891,The Great Race,1965,,146.0,English Language,United States of America,"Parody, Ensemble Film, Adventure, Costume Adventure, Sports, Musical, Adventure Comedy, Comedy, Family Film, Action, Romance Film, Slapstick",Rev. W. Awdry,The Railway Series,1945-1972,1945-1972,,,,,7.2,20351
9378574,The Ipcress File,1965,,107.0,English Language,United Kingdom,"Thriller, Crime Fiction, Mystery, Drama, Political thriller, Spy",Len Deighton,The IPCRESS File,1962,1962,,3.95,14661,eng,7.2,18051
23150481,Lady L,1965,,117.0,,"France, Italy, United Kingdom",Comedy film,Romain Gary,Lady L,1958,1958,,,,,5.5,1360
4693134,Lord Jim,1965,,154.0,English Language,"United States of America, United Kingdom","Action/Adventure, Action, Drama, Adventure, Film adaptation",Joseph Conrad,Lord Jim,1899-1900,1899-1900,,3.62,26545,eng,6.7,4345
9450708,The Loved One,1965,,121.0,English Language,United States of America,"Parody, Black comedy, Comedy film, Comedy of manners",Evelyn Waugh,The Loved One,1948,1948,"The Loved One was written as a result of Evelyn Waugh's trip to Hollywood in February and March 1947. In Hollywood, Waugh enjoyed meeting Charlie Chaplin and Walt Disney (""the two artists of the place"") but complained about the accommodations, the quality of food and the lack of wine at meals, the relaxed dress and informal manners, and the small talk of service workers – ""the exact opposite of the English custom by which the upper classes are expected to ask personal questions of the lower"". His trip to Hollywood was successful, however, in a literary way. He wrote ""I found a deep mine of literary gold in the cemetery of Forest Lawn and the work of the morticians and intend to get to work immediately on a novelette staged there."" Forest Lawn's founder, Dr. Hubert Eaton, and his staff gave Waugh tours of the facility and introduced him to their field. Waugh also had a copy of Eaton's book ""Embalming Techniques"", which Waugh annotated with marginalia. As Waugh felt that the eschatological or apocalyptic implications he had intended in Brideshead Revisited had escaped many American readers, he was determined to highlight eschatological aspects of American society in The Loved One.",3.77,10177,eng,6.9,4042
6057074,Mister Buddwing,1966,,100.0,English Language,United States of America,"Mystery, Drama, Black-and-white",Evan Hunter,Buddwing,1964,1964,,,,,6.0,1461
177740,A Patch of Blue,1965,,105.0,English Language,United States of America,"Romantic drama, Romance Film, Drama, Black-and-white, Film adaptation",Elizabeth Kata,Be Ready with Bells and Drums,1961,1961,,,,,8.0,9752
2184393,The Satan Bug,1965,,114.0,English Language,United States of America,"Action Thrillers, Science Fiction, Action, Chase Movie, Spy",Alistair MacLean,The Satan Bug,1962,1962,"To the outside world, the Mordon Labs existed solely for experiments in preventive medicine… but in reality they were secret laboratories for the development of germ warfare. The most carefully hidden secret was the Satan Bug -- a strain of toxin so deadly that the release of one teaspoon could annihilate mankind.<br />Late one night, the Mordon security officer was found murdered outside that lab.<br />And the Satan Bug was missing...",3.7,2453,,6.1,3165
4967070,She,1965,,106.0,English Language,United Kingdom,"Horror, Fantasy, Adventure",H. Rider Haggard,She: A History of Adventure,1886,1886,,3.58,10671,eng,5.8,3712
9378717,The Spy Who Came in from the Cold,1965,,112.0,English Language,United Kingdom,"Thriller, Film adaptation, Spy",John le Carré,The Spy Who Came in from the Cold,1963,1963,,4.07,68621,eng,7.5,19249
1204699,That Darn Cat!,1965,,114.0,English Language,United States of America,"Mystery, Family Film, Drama, Comedy, Adventure","Gordon Gordon ,Mildred Gordon",Undercover Cat,1963,1963,,,,,6.7,8183
26008662,Those Calloways,1965,,132.0,English Language,United States of America,"Family Film, Family Drama, Drama, Adventure",Paul Annixter,Swiftwater,1950,1950,,,,,6.5,865
6152265,Thunderball,1965,141200000.0,130.0,"French Language, English Language","Thailand, United Kingdom","Thriller, Action Thrillers, Action/Adventure, Glamorized Spy Film, Action, Spy",Ian Fleming,Thunderball,1961,1961,,3.81,12880,eng,6.9,130079
2433724,Village of the Giants,1965,,80.0,English Language,United States of America,"Science Fiction, Adventure, Cult, Coming of age, Comedy, Juvenile Delinquency Film, Teen",H. G. Wells,The Food of the Gods and How It Came to Earth,1904,1904,"What happens when science tampers with nature? A riveting, cautionary tale with disastrous results reveals the chilling answer.<br />Hoping to create a new growth agent for food with beneficial uses to mankind, two scientists find that the spread of the material is uncontrollable. Giant chickens, rats, and insects run amok, and children given the food stuffs experience incredible growth--and serious illnesses. Over the years, people who have eaten these specially treated foods find themselves unable to fit into a society where ignorance and hypocrisy rule. These ""giants,"" with their extraordinary mental powers, find themselves shut away from an older, more traditional society. Intolerance and hatred increase as the line of distinction between ordinary people and giants is drawn across communities and families. <br />One of H. G. Wells' lesser-known works, <i>The Food of the Gods </i>has been retold many times in many forms since it was first published in 1904. The gripping, newly relevant tale combines fast-paced entertainment with social commentary as it considers the ethics involved in genetic engineering.<br />",3.45,3745,eng,3.7,2761
4241594,Vinyl,1965,,70.0,English Language,United States of America,"LGBT, Science Fiction, Black-and-white",Anthony Burgess,A Clockwork Orange,1962,1962,,3.99,570424,eng,4.2,1181
8262764,The Alphabet Murders,1965,,90.0,English Language,United Kingdom,"Parody, Detective fiction, Detective, Mystery, Satire, Comedy",Agatha Christie,The A.B.C. Murders,1936,1936,,4.01,88461,eng,5.3,1941
26347112,An American Dream,1966,,103.0,English Language,United States of America,Drama,Norman Mailer,An American Dream,1965,1965,"In this wild battering ram of a novel, which was originally published to vast controversy in 1965, Norman Mailer creates a character who might be a fictional precursor of the philosopher-killer he would later profile in The Executioner’s Song. As Stephen Rojack, a decorated war hero and former congressman who murders his wife in a fashionable New York City high-rise, runs amok through the city in which he was once a privileged citizen, Mailer peels away the layers of our social norms to reveal a world of pure appetite and relentless cruelty. One part Nietzsche, one part de Sade, and one part Charlie Parker, An American Dream grabs the reader by the throat and refuses to let go.<br /> <br />Praise for An American Dream<br /> <br />“Perhaps the only serious New York novel since The Great Gatsby.”—Joan Didion, National Review<br /> <br />“A devil’s encyclopedia of our secret visions and desires . . . the expression of a devastatingly alive and original creative mind.”—Life<br /> <br />“A work of fierce concentration . . . perfectly, and often brilliantly, realistic [with] a pattern of remarkable imaginative coherence and intensity.”—Harper’s<br /> <br />“At once violent, educated, and cool . . . This is our history as Hawthorne might have written it.”—Commentary<br /> <br />Praise for Norman Mailer<br /> <br />“[Norman Mailer] loomed over American letters longer and larger than any other writer of his generation.”—The New York Times<br /> <br />“A writer of the greatest and most reckless talent.”—The New Yorker<br /> <br />“Mailer is indispensable, an American treasure.”—The Washington Post<br /> <br />“A devastatingly alive and original creative mind.”—Life<br /> <br />“Mailer is fierce, courageous, and reckless and nearly everything he writes has sections of headlong brilliance.”—The New York Review of Books<br /> <br />“The largest mind and imagination [in modern] American literature . . . Unlike just about every American writer since Henry James, Mailer has managed to grow and become richer in wisdom with each new book.”—Chicago Tribune<br /> <br />“Mailer is a master of his craft. His language carries you through the story like a leaf on a stream.”—The Cincinnati Post (less)",3.46,3267,,4.8,559
2631788,Arabesque,1966,,106.0,English Language,United States of America,"Thriller, Suspense, Spy", Gordon Cotler,The Cypher,1961,1961,,,,,6.4,8422
5440306,Beau Geste,1966,,103.0,English Language,United States of America,"Foreign legion, Drama, Adventure, War film",P. C. Wren,Beau Geste,1924,1924,"Three noble English brothers battle a sadistic sergeant, fight violent desert tribes in North Africa, and unravel the mystery of a stolen jewel.",4.01,3047,,6.1,780
7175865,The Chase,1966,,135.0,English Language,United States of America,"Crime Fiction, Drama, Political drama, Film adaptation",Cornell Woolrich,The Black Path of Fear,1944,1944,"<i>The Black Path of Fear</i> (1944) tells of a man who runs away to Havana with an American gangster's wife, followed by the vengeful husband, who kills the woman and frames her lover, leaving him a stranger in a strange land, menaced on all sides and fighting for his life.",3.84,110,eng,7.1,14062
7784737,The Daydreamer,1966,,99.0,English Language,United States of America,"Children's/Family, Stop motion, Fairy tale, Animation, Musical, Fantasy, Children's Fantasy, Drama, Family Film",Hans Christian Andersen,The Little Mermaid ,1837,1837,"Once there was a little mermaid who fell in love with a human boy . . . The story may be familiar, but Lisbeth Zwerger's art makes this fairytale seem brand-new. This Jubilee edition, celebrating 200 years of Hans Christian Andersen, is superbly illustrated in Zwerger's signature style. Known for her popular and award-winning editions of classics such as The Wizard of Oz and Alice in Wonderland, Zwerger is herself the recipient of the Hans Christian Andersen Medal for lasting contributions to children's literature. The Little Mermaid is sure to win her new fans, and to delight her old ones. <br /> The text is an all-new translation by Anthea Bell, and includes many lovely and poignant details that may be new to even those who think they know the little mermaid's story well.",4.01,20525,,6.1,481
7286445,The Witches,1966,,90.0,English Language,United Kingdom,"Psycho-biddy, Horror, Supernatural",Norah Lofts,The Devil's Own,1966,1966,,,,,5.8,3359
10707155,Dil Diya Dard Liya,1966,,163.0,Hindi Language,India,"Romantic drama, Romance Film, Drama, Bollywood, World cinema",Emily Brontë,Wuthering Heights,1847,1847,,3.85,1270598,,6.1,152
15113148,Doctor in Clover,1966,,101.0,English Language,United Kingdom,Comedy,Richard Gordon,Doctor,1952,1952,,,,,5.7,500
5843609,Duel at Diablo,1966,,104.0,English Language,United States of America,"Action/Adventure, Western",Marvin H. Albert,Apache Rising,1957,1957,"paperback book - The cover clearly reads ""Marvin Albert"" - he used both Marvin and Marvin H. depending on ?????",4.0,5,eng,6.5,4421
